Timpstemp, imgid, svid_1, svid_2, svid_3,,,,,,,,,,,,,
24820743,536,1,2,3,,,,,,,,,,,,, 
24854076,537,1,2,3,,,,,,,,,,,,, 
24887409,538,1,2,3,,,,,,,,,,,,, 
24920742,539,1,2,3,,,,,,,,,,,,, 
24954075,540,1,2,3,,,,,,,,,,,,, 
24991330,541,1,2,3,,,,,,,,,,,,, 
25024663,542,1,2,3,,,,,,,,,,,,, 
25057996,543,1,2,3,,,,,,,,,,,,, 
25091329,544,1,2,3,,,,,,,,,,,,, 
25124662,545,1,2,3,,,,,,,,,,,,, 
25157995,546,1,2,3,,,,,,,,,,,,, 
25189054,547,1,2,3,,,,,,,,,,,,, 
25222387,548,1,2,3,,,,,,,,,,,,, 
25255720,549,1,2,3,,,,,,,,,,,,, 
25289053,550,1,2,3,,,,,,,,,,,,, 
25322386,551,1,2,3,,,,,,,,,,,,, 
25355719,552,1,2,3,,,,,,,,,,,,, 
25391954,553,1,2,3,,,,,,,,,,,,, 
25425287,554,1,2,3,,,,,,,,,,,,, 
25458620,555,1,2,3,,,,,,,,,,,,, 
25491953,556,1,2,3,,,,,,,,,,,,, 
25525286,557,1,2,3,,,,,,,,,,,,, 
25558619,558,1,2,3,,,,,,,,,,,,, 
25588697,559,1,2,3,,,,,,,,,,,,, 
25622030,560,1,2,3,,,,,,,,,,,,, 
25655363,561,1,2,3,,,,,,,,,,,,, 
25688696,562,1,2,3,,,,,,,,,,,,, 
25722029,563,1,2,3,,,,,,,,,,,,, 
25755362,564,1,2,3,,,,,,,,,,,,, 
25787340,565,1,2,3,,,,,,,,,,,,, 
25820673,566,1,2,3,,,,,,,,,,,,, 
25854006,567,1,2,3,,,,,,,,,,,,, 
25887339,568,1,2,3,,,,,,,,,,,,, 
25920672,569,1,2,3,,,,,,,,,,,,, 
25954005,570,1,2,3,,,,,,,,,,,,, 
25988216,571,1,2,3,,,,,,,,,,,,, 
26021549,572,1,2,3,,,,,,,,,,,,, 
26054882,573,1,2,3,,,,,,,,,,,,, 
26088215,574,1,2,3,,,,,,,,,,,,, 
26121548,575,1,2,3,,,,,,,,,,,,, 
26154881,576,1,2,3,,,,,,,,,,,,, 
26191066,577,1,2,3,,,,,,,,,,,,, 
26224399,578,1,2,3,,,,,,,,,,,,, 
26257732,579,1,2,3,,,,,,,,,,,,, 
26291065,580,1,2,3,,,,,,,,,,,,, 
26324398,581,1,2,3,,,,,,,,,,,,, 
26357731,582,1,2,3,,,,,,,,,,,,, 
26387732,583,1,2,3,,,,,,,,,,,,, 
26421065,584,1,2,3,,,,,,,,,,,,, 
26454398,585,1,2,3,,,,,,,,,,,,, 
26487731,586,1,2,3,,,,,,,,,,,,, 
26521064,587,1,2,3,,,,,,,,,,,,, 
26554397,588,1,2,3,,,,,,,,,,,,, 
26589482,589,1,2,3,,,,,,,,,,,,, 
26622815,590,1,2,3,,,,,,,,,,,,, 
26656148,591,1,2,3,,,,,,,,,,,,, 
26689481,592,1,2,3,,,,,,,,,,,,, 
26722814,593,1,2,3,,,,,,,,,,,,, 
26756147,594,1,2,3,,,,,,,,,,,,, 
26785174,595,1,2,3,,,,,,,,,,,,, 
26818507,596,1,2,3,,,,,,,,,,,,, 
26851840,597,1,2,3,,,,,,,,,,,,, 
26885173,598,1,2,3,,,,,,,,,,,,, 
26918506,599,1,2,3,,,,,,,,,,,,, 
26951839,600,1,2,3,,,,,,,,,,,,, 
26989146,601,1,2,3,,,,,,,,,,,,, 
27022479,602,1,2,3,,,,,,,,,,,,, 
27055812,603,1,2,3,,,,,,,,,,,,, 
27089145,604,1,2,3,,,,,,,,,,,,, 
27122478,605,1,2,3,,,,,,,,,,,,, 
27155811,606,1,2,3,,,,,,,,,,,,, 
27183778,607,1,2,3,,,,,,,,,,,,, 
27217111,608,1,2,3,,,,,,,,,,,,, 
27250444,609,1,2,3,,,,,,,,,,,,, 
27283777,610,1,2,3,,,,,,,,,,,,, 
27317110,611,1,2,3,,,,,,,,,,,,, 
27350443,612,1,2,3,,,,,,,,,,,,, 
27387575,613,1,2,3,,,,,,,,,,,,, 
27420908,614,1,2,3,,,,,,,,,,,,, 
27454241,615,1,2,3,,,,,,,,,,,,, 
27487574,616,1,2,3,,,,,,,,,,,,, 
27520907,617,1,2,3,,,,,,,,,,,,, 
27554240,618,1,2,3,,,,,,,,,,,,, 
27586333,619,1,2,3,,,,,,,,,,,,, 
27619666,620,1,2,3,,,,,,,,,,,,, 
27652999,621,1,2,3,,,,,,,,,,,,, 
27686332,622,1,2,3,,,,,,,,,,,,, 
27719665,623,1,2,3,,,,,,,,,,,,, 
27752998,624,1,2,3,,,,,,,,,,,,, 
27787043,625,1,2,3,,,,,,,,,,,,, 
27820376,626,1,2,3,,,,,,,,,,,,, 
27853709,627,1,2,3,,,,,,,,,,,,, 
27887042,628,1,2,3,,,,,,,,,,,,, 
27920375,629,1,2,3,,,,,,,,,,,,, 
27953708,630,1,2,3,,,,,,,,,,,,, 
27987000,631,1,2,3,,,,,,,,,,,,, 
28020333,632,1,2,3,,,,,,,,,,,,, 
28053666,633,1,2,3,,,,,,,,,,,,, 
28086999,634,1,2,3,,,,,,,,,,,,, 
28120332,635,1,2,3,,,,,,,,,,,,, 
28153665,636,1,2,3,,,,,,,,,,,,, 
28190648,637,1,2,3,,,,,,,,,,,,, 
28223981,638,1,2,3,,,,,,,,,,,,, 
28257314,639,1,2,3,,,,,,,,,,,,, 
28290647,640,1,2,3,,,,,,,,,,,,, 
28323980,641,1,2,3,,,,,,,,,,,,, 
28357313,642,1,2,3,,,,,,,,,,,,, 
28386342,643,1,2,3,,,,,,,,,,,,, 
28419675,644,1,2,3,,,,,,,,,,,,, 
28453008,645,1,2,3,,,,,,,,,,,,, 
28486341,646,1,2,3,,,,,,,,,,,,, 
28519674,647,1,2,3,,,,,,,,,,,,, 
28553007,648,1,2,3,,,,,,,,,,,,, 
28587179,649,1,2,3,,,,,,,,,,,,, 
28620512,650,1,2,3,,,,,,,,,,,,, 
28653845,651,1,2,3,,,,,,,,,,,,, 
28687178,652,1,2,3,,,,,,,,,,,,, 
28720511,653,1,2,3,,,,,,,,,,,,, 
28753844,654,1,2,3,,,,,,,,,,,,, 
28785073,655,1,2,3,,,,,,,,,,,,, 
28818406,656,1,2,3,,,,,,,,,,,,, 
28851739,657,1,2,3,,,,,,,,,,,,, 
28885072,658,1,2,3,,,,,,,,,,,,, 
28918405,659,1,2,3,,,,,,,,,,,,, 
28951738,660,1,2,3,,,,,,,,,,,,, 
28986773,661,1,2,3,,,,,,,,,,,,, 
29020106,662,1,2,3,,,,,,,,,,,,, 
29053439,663,1,2,3,,,,,,,,,,,,, 
29086772,664,1,2,3,,,,,,,,,,,,, 
29120105,665,1,2,3,,,,,,,,,,,,, 
29153438,666,1,2,3,,,,,,,,,,,,, 
29187422,667,1,2,3,,,,,,,,,,,,, 
29220755,668,1,2,3,,,,,,,,,,,,, 
29254088,669,1,2,3,,,,,,,,,,,,, 
29287421,670,1,2,3,,,,,,,,,,,,, 
29320754,671,1,2,3,,,,,,,,,,,,, 
29354087,672,1,2,3,,,,,,,,,,,,, 
29395273,673,1,2,3,,,,,,,,,,,,, 
29428606,674,1,2,3,,,,,,,,,,,,, 
29461939,675,1,2,3,,,,,,,,,,,,, 
29495272,676,1,2,3,,,,,,,,,,,,, 
29528605,677,1,2,3,,,,,,,,,,,,, 
29561938,678,1,2,3,,,,,,,,,,,,, 
29590068,679,1,2,3,,,,,,,,,,,,, 
29623401,680,1,2,3,,,,,,,,,,,,, 
29656734,681,1,2,3,,,,,,,,,,,,, 
29690067,682,1,2,3,,,,,,,,,,,,, 
29723400,683,1,2,3,,,,,,,,,,,,, 
29756733,684,1,2,3,,,,,,,,,,,,, 
29793047,685,1,2,3,,,,,,,,,,,,, 
29826380,686,1,2,3,,,,,,,,,,,,, 
29859713,687,1,2,3,,,,,,,,,,,,, 
29893046,688,1,2,3,,,,,,,,,,,,, 
29926379,689,1,2,3,,,,,,,,,,,,, 
29959712,690,1,2,3,,,,,,,,,,,,, 
29985701,691,1,2,3,,,,,,,,,,,,, 
30019034,692,1,2,3,,,,,,,,,,,,, 
30052367,693,1,2,3,,,,,,,,,,,,, 
30085700,694,1,2,3,,,,,,,,,,,,, 
30119033,695,1,2,3,,,,,,,,,,,,, 
30152366,696,1,2,3,,,,,,,,,,,,, 
30189462,697,1,2,3,,,,,,,,,,,,, 
30222795,698,1,2,3,,,,,,,,,,,,, 
30256128,699,1,2,3,,,,,,,,,,,,, 
30289461,700,1,2,3,,,,,,,,,,,,, 
30322794,701,1,2,3,,,,,,,,,,,,, 
30356127,702,1,2,3,,,,,,,,,,,,, 
30394385,703,1,2,3,,,,,,,,,,,,, 
30427718,704,1,2,3,,,,,,,,,,,,, 
30461051,705,1,2,3,,,,,,,,,,,,, 
30494384,706,1,2,3,,,,,,,,,,,,, 
30527717,707,1,2,3,,,,,,,,,,,,, 
30561050,708,1,2,3,,,,,,,,,,,,, 
30597159,709,1,2,3,,,,,,,,,,,,, 
30630492,710,1,2,3,,,,,,,,,,,,, 
30663825,711,1,2,3,,,,,,,,,,,,, 
30697158,712,1,2,3,,,,,,,,,,,,, 
30730491,713,1,2,3,,,,,,,,,,,,, 
30763824,714,1,2,3,,,,,,,,,,,,, 
30793046,715,1,2,3,,,,,,,,,,,,, 
30826379,716,1,2,3,,,,,,,,,,,,, 
30859712,717,1,2,3,,,,,,,,,,,,, 
30893045,718,1,2,3,,,,,,,,,,,,, 
30926378,719,1,2,3,,,,,,,,,,,,, 
30959711,720,1,2,3,,,,,,,,,,,,, 
30994598,721,1,2,3,,,,,,,,,,,,, 
31027931,722,1,2,3,,,,,,,,,,,,, 
31061264,723,1,2,3,,,,,,,,,,,,, 
31094597,724,1,2,3,,,,,,,,,,,,, 
31127930,725,1,2,3,,,,,,,,,,,,, 
31161263,726,1,2,3,,,,,,,,,,,,, 
31188224,727,1,2,3,,,,,,,,,,,,, 
31221557,728,1,2,3,,,,,,,,,,,,, 
31254890,729,1,2,3,,,,,,,,,,,,, 
31288223,730,1,2,3,,,,,,,,,,,,, 
31321556,731,1,2,3,,,,,,,,,,,,, 
31354889,732,1,2,3,,,,,,,,,,,,, 
31394126,733,1,2,3,,,,,,,,,,,,, 
31427459,734,1,2,3,,,,,,,,,,,,, 
31460792,735,1,2,3,,,,,,,,,,,,, 
31494125,736,1,2,3,,,,,,,,,,,,, 
31527458,737,1,2,3,,,,,,,,,,,,, 
31560791,738,1,2,3,,,,,,,,,,,,, 
31593954,739,1,2,3,,,,,,,,,,,,, 
31627287,740,1,2,3,,,,,,,,,,,,, 
31660620,741,1,2,3,,,,,,,,,,,,, 
31693953,742,1,2,3,,,,,,,,,,,,, 
31727286,743,1,2,3,,,,,,,,,,,,, 
31760619,744,1,2,3,,,,,,,,,,,,, 
31789544,745,1,2,3,,,,,,,,,,,,, 
31822877,746,1,2,3,,,,,,,,,,,,, 
31856210,747,1,2,3,,,,,,,,,,,,, 
31889543,748,1,2,3,,,,,,,,,,,,, 
31922876,749,1,2,3,,,,,,,,,,,,, 
31956209,750,1,2,3,,,,,,,,,,,,, 
31984283,751,1,2,3,,,,,,,,,,,,, 
32017616,752,1,2,3,,,,,,,,,,,,, 
32050949,753,1,2,3,,,,,,,,,,,,, 
32084282,754,1,2,3,,,,,,,,,,,,, 
32117615,755,1,2,3,,,,,,,,,,,,, 
32150948,756,1,2,3,,,,,,,,,,,,, 
32190162,757,1,2,3,,,,,,,,,,,,, 
32223495,758,1,2,3,,,,,,,,,,,,, 
32256828,759,1,2,3,,,,,,,,,,,,, 
32290161,760,1,2,3,,,,,,,,,,,,, 
32323494,761,1,2,3,,,,,,,,,,,,, 
32356827,762,1,2,3,,,,,,,,,,,,, 
32390071,763,1,2,3,,,,,,,,,,,,, 
32423404,764,1,2,3,,,,,,,,,,,,, 
32456737,765,1,2,3,,,,,,,,,,,,, 
32490070,766,1,2,3,,,,,,,,,,,,, 
32523403,767,1,2,3,,,,,,,,,,,,, 
32556736,768,1,2,3,,,,,,,,,,,,, 
32596806,769,1,2,3,,,,,,,,,,,,, 
32630139,770,1,2,3,,,,,,,,,,,,, 
32663472,771,1,2,3,,,,,,,,,,,,, 
32696805,772,1,2,3,,,,,,,,,,,,, 
32730138,773,1,2,3,,,,,,,,,,,,, 
32763471,774,1,2,3,,,,,,,,,,,,, 
32788581,775,1,2,3,,,,,,,,,,,,, 
32821914,776,1,2,3,,,,,,,,,,,,, 
32855247,777,1,2,3,,,,,,,,,,,,, 
32888580,778,1,2,3,,,,,,,,,,,,, 
32921913,779,1,2,3,,,,,,,,,,,,, 
32955246,780,1,2,3,,,,,,,,,,,,, 
32988469,781,1,2,3,,,,,,,,,,,,, 
33021802,782,1,2,3,,,,,,,,,,,,, 
33055135,783,1,2,3,,,,,,,,,,,,, 
33088468,784,1,2,3,,,,,,,,,,,,, 
33121801,785,1,2,3,,,,,,,,,,,,, 
33155134,786,1,2,3,,,,,,,,,,,,, 
33186113,787,1,2,3,,,,,,,,,,,,, 
33219446,788,1,2,3,,,,,,,,,,,,, 
33252779,789,1,2,3,,,,,,,,,,,,, 
33286112,790,1,2,3,,,,,,,,,,,,, 
33319445,791,1,2,3,,,,,,,,,,,,, 
33352778,792,1,2,3,,,,,,,,,,,,, 
33389041,793,1,2,3,,,,,,,,,,,,, 
33422374,794,1,2,3,,,,,,,,,,,,, 
33455707,795,1,2,3,,,,,,,,,,,,, 
33489040,796,1,2,3,,,,,,,,,,,,, 
33522373,797,1,2,3,,,,,,,,,,,,, 
33555706,798,1,2,3,,,,,,,,,,,,, 
33588815,799,1,2,3,,,,,,,,,,,,, 
33622148,800,1,2,3,,,,,,,,,,,,, 
33655481,801,1,2,3,,,,,,,,,,,,, 
33688814,802,1,2,3,,,,,,,,,,,,, 
33722147,803,1,2,3,,,,,,,,,,,,, 
33755480,804,1,2,3,,,,,,,,,,,,, 
33795701,805,1,2,3,,,,,,,,,,,,, 
33829034,806,1,2,3,,,,,,,,,,,,, 
33862367,807,1,2,3,,,,,,,,,,,,, 
33895700,808,1,2,3,,,,,,,,,,,,, 
33929033,809,1,2,3,,,,,,,,,,,,, 
33962366,810,1,2,3,,,,,,,,,,,,, 
33990537,811,1,2,3,,,,,,,,,,,,, 
34023870,812,1,2,3,,,,,,,,,,,,, 
34057203,813,1,2,3,,,,,,,,,,,,, 
34090536,814,1,2,3,,,,,,,,,,,,, 
34123869,815,1,2,3,,,,,,,,,,,,, 
34157202,816,1,2,3,,,,,,,,,,,,, 
34191444,817,1,2,3,,,,,,,,,,,,, 
34224777,818,1,2,3,,,,,,,,,,,,, 
34258110,819,1,2,3,,,,,,,,,,,,, 
34291443,820,1,2,3,,,,,,,,,,,,, 
34324776,821,1,2,3,,,,,,,,,,,,, 
34358109,822,1,2,3,,,,,,,,,,,,, 
34386186,823,1,2,3,,,,,,,,,,,,, 
34419519,824,1,2,3,,,,,,,,,,,,, 
34452852,825,1,2,3,,,,,,,,,,,,, 
34486185,826,1,2,3,,,,,,,,,,,,, 
34519518,827,1,2,3,,,,,,,,,,,,, 
34552851,828,1,2,3,,,,,,,,,,,,, 
34597036,829,1,2,3,,,,,,,,,,,,, 
34630369,830,1,2,3,,,,,,,,,,,,, 
34663702,831,1,2,3,,,,,,,,,,,,, 
34697035,832,1,2,3,,,,,,,,,,,,, 
34730368,833,1,2,3,,,,,,,,,,,,, 
34763701,834,1,2,3,,,,,,,,,,,,, 
34788580,835,1,2,3,,,,,,,,,,,,, 
34821913,836,1,2,3,,,,,,,,,,,,, 
34855246,837,1,2,3,,,,,,,,,,,,, 
34888579,838,1,2,3,,,,,,,,,,,,, 
34921912,839,1,2,3,,,,,,,,,,,,, 
34955245,840,1,2,3,,,,,,,,,,,,, 
34996511,841,1,2,3,,,,,,,,,,,,, 
35029844,842,1,2,3,,,,,,,,,,,,, 
35063177,843,1,2,3,,,,,,,,,,,,, 
35096510,844,1,2,3,,,,,,,,,,,,, 
35129843,845,1,2,3,,,,,,,,,,,,, 
35163176,846,1,2,3,,,,,,,,,,,,, 
35193135,847,1,2,3,,,,,,,,,,,,, 
35226468,848,1,2,3,,,,,,,,,,,,, 
35259801,849,1,2,3,,,,,,,,,,,,, 
35293134,850,1,2,3,,,,,,,,,,,,, 
35326467,851,1,2,3,,,,,,,,,,,,, 
35359800,852,1,2,3,,,,,,,,,,,,, 
35385777,853,1,2,3,,,,,,,,,,,,, 
35419110,854,1,2,3,,,,,,,,,,,,, 
35452443,855,1,2,3,,,,,,,,,,,,, 
35485776,856,1,2,3,,,,,,,,,,,,, 
35519109,857,1,2,3,,,,,,,,,,,,, 
35552442,858,1,2,3,,,,,,,,,,,,, 
35586607,859,1,2,3,,,,,,,,,,,,, 
35619940,860,1,2,3,,,,,,,,,,,,, 
35653273,861,1,2,3,,,,,,,,,,,,, 
35686606,862,1,2,3,,,,,,,,,,,,, 
35719939,863,1,2,3,,,,,,,,,,,,, 
35753272,864,1,2,3,,,,,,,,,,,,, 
35790499,865,1,2,3,,,,,,,,,,,,, 
35823832,866,1,2,3,,,,,,,,,,,,, 
35857165,867,1,2,3,,,,,,,,,,,,, 
35890498,868,1,2,3,,,,,,,,,,,,, 
35923831,869,1,2,3,,,,,,,,,,,,, 
35957164,870,1,2,3,,,,,,,,,,,,, 
35985152,871,1,2,3,,,,,,,,,,,,, 
36018485,872,1,2,3,,,,,,,,,,,,, 
36051818,873,1,2,3,,,,,,,,,,,,, 
36085151,874,1,2,3,,,,,,,,,,,,, 
36118484,875,1,2,3,,,,,,,,,,,,, 
36151817,876,1,2,3,,,,,,,,,,,,, 
36187046,877,1,2,3,,,,,,,,,,,,, 
36220379,878,1,2,3,,,,,,,,,,,,, 
36253712,879,1,2,3,,,,,,,,,,,,, 
36287045,880,1,2,3,,,,,,,,,,,,, 
36320378,881,1,2,3,,,,,,,,,,,,, 
36353711,882,1,2,3,,,,,,,,,,,,, 
36384681,883,1,2,3,,,,,,,,,,,,, 
36418014,884,1,2,3,,,,,,,,,,,,, 
36451347,885,1,2,3,,,,,,,,,,,,, 
36484680,886,1,2,3,,,,,,,,,,,,, 
36518013,887,1,2,3,,,,,,,,,,,,, 
36551346,888,1,2,3,,,,,,,,,,,,, 
36586423,889,1,2,3,,,,,,,,,,,,, 
36619756,890,1,2,3,,,,,,,,,,,,, 
36653089,891,1,2,3,,,,,,,,,,,,, 
36686422,892,1,2,3,,,,,,,,,,,,, 
36719755,893,1,2,3,,,,,,,,,,,,, 
36753088,894,1,2,3,,,,,,,,,,,,, 
36787342,895,1,2,3,,,,,,,,,,,,, 
36820675,896,1,2,3,,,,,,,,,,,,, 
36854008,897,1,2,3,,,,,,,,,,,,, 
36887341,898,1,2,3,,,,,,,,,,,,, 
36920674,899,1,2,3,,,,,,,,,,,,, 
36954007,900,1,2,3,,,,,,,,,,,,, 
36990143,901,1,2,3,,,,,,,,,,,,, 
37023476,902,1,2,3,,,,,,,,,,,,, 
37056809,903,1,2,3,,,,,,,,,,,,, 
37090142,904,1,2,3,,,,,,,,,,,,, 
37123475,905,1,2,3,,,,,,,,,,,,, 
37156808,906,1,2,3,,,,,,,,,,,,, 
37184814,907,1,2,3,,,,,,,,,,,,, 
37218147,908,1,2,3,,,,,,,,,,,,, 
37251480,909,1,2,3,,,,,,,,,,,,, 
37284813,910,1,2,3,,,,,,,,,,,,, 
37318146,911,1,2,3,,,,,,,,,,,,, 
37351479,912,1,2,3,,,,,,,,,,,,, 
37387699,913,1,2,3,,,,,,,,,,,,, 
37421032,914,1,2,3,,,,,,,,,,,,, 
37454365,915,1,2,3,,,,,,,,,,,,, 
37487698,916,1,2,3,,,,,,,,,,,,, 
37521031,917,1,2,3,,,,,,,,,,,,, 
37554364,918,1,2,3,,,,,,,,,,,,, 
37589458,919,1,2,3,,,,,,,,,,,,, 
37622791,920,1,2,3,,,,,,,,,,,,, 
37656124,921,1,2,3,,,,,,,,,,,,, 
37689457,922,1,2,3,,,,,,,,,,,,, 
37722790,923,1,2,3,,,,,,,,,,,,, 
37756123,924,1,2,3,,,,,,,,,,,,, 
37787120,925,1,2,3,,,,,,,,,,,,, 
37820453,926,1,2,3,,,,,,,,,,,,, 
37853786,927,1,2,3,,,,,,,,,,,,, 
37887119,928,1,2,3,,,,,,,,,,,,, 
37920452,929,1,2,3,,,,,,,,,,,,, 
37953785,930,1,2,3,,,,,,,,,,,,, 
37989044,931,1,2,3,,,,,,,,,,,,, 
38022377,932,1,2,3,,,,,,,,,,,,, 
38055710,933,1,2,3,,,,,,,,,,,,, 
38089043,934,1,2,3,,,,,,,,,,,,, 
38122376,935,1,2,3,,,,,,,,,,,,, 
38155709,936,1,2,3,,,,,,,,,,,,, 
38191664,937,1,2,3,,,,,,,,,,,,, 
38224997,938,1,2,3,,,,,,,,,,,,, 
38258330,939,1,2,3,,,,,,,,,,,,, 
38291663,940,1,2,3,,,,,,,,,,,,, 
38324996,941,1,2,3,,,,,,,,,,,,, 
38358329,942,1,2,3,,,,,,,,,,,,, 
38392375,943,1,2,3,,,,,,,,,,,,, 
38425708,944,1,2,3,,,,,,,,,,,,, 
38459041,945,1,2,3,,,,,,,,,,,,, 
38492374,946,1,2,3,,,,,,,,,,,,, 
38525707,947,1,2,3,,,,,,,,,,,,, 
38559040,948,1,2,3,,,,,,,,,,,,, 
38595043,949,1,2,3,,,,,,,,,,,,, 
38628376,950,1,2,3,,,,,,,,,,,,, 
38661709,951,1,2,3,,,,,,,,,,,,, 
38695042,952,1,2,3,,,,,,,,,,,,, 
38728375,953,1,2,3,,,,,,,,,,,,, 
38761708,954,1,2,3,,,,,,,,,,,,, 
38786582,955,1,2,3,,,,,,,,,,,,, 
38819915,956,1,2,3,,,,,,,,,,,,, 
38853248,957,1,2,3,,,,,,,,,,,,, 
38886581,958,1,2,3,,,,,,,,,,,,, 
38919914,959,1,2,3,,,,,,,,,,,,, 
38953247,960,1,2,3,,,,,,,,,,,,, 
38995498,961,1,2,3,,,,,,,,,,,,, 
39028831,962,1,2,3,,,,,,,,,,,,, 
39062164,963,1,2,3,,,,,,,,,,,,, 
39095497,964,1,2,3,,,,,,,,,,,,, 
39128830,965,1,2,3,,,,,,,,,,,,, 
39162163,966,1,2,3,,,,,,,,,,,,, 
39197376,967,1,2,3,,,,,,,,,,,,, 
39230709,968,1,2,3,,,,,,,,,,,,, 
39264042,969,1,2,3,,,,,,,,,,,,, 
39297375,970,1,2,3,,,,,,,,,,,,, 
39330708,971,1,2,3,,,,,,,,,,,,, 
39364041,972,1,2,3,,,,,,,,,,,,, 
39398113,973,1,2,3,,,,,,,,,,,,, 
39431446,974,1,2,3,,,,,,,,,,,,, 
39464779,975,1,2,3,,,,,,,,,,,,, 
39498112,976,1,2,3,,,,,,,,,,,,, 
39531445,977,1,2,3,,,,,,,,,,,,, 
39564778,978,1,2,3,,,,,,,,,,,,, 
39590776,979,1,2,3,,,,,,,,,,,,, 
39624109,980,1,2,3,,,,,,,,,,,,, 
39657442,981,1,2,3,,,,,,,,,,,,, 
39690775,982,1,2,3,,,,,,,,,,,,, 
39724108,983,1,2,3,,,,,,,,,,,,, 
39757441,984,1,2,3,,,,,,,,,,,,, 
39787446,985,1,2,3,,,,,,,,,,,,, 
39820779,986,1,2,3,,,,,,,,,,,,, 
39854112,987,1,2,3,,,,,,,,,,,,, 
39887445,988,1,2,3,,,,,,,,,,,,, 
39920778,989,1,2,3,,,,,,,,,,,,, 
39954111,990,1,2,3,,,,,,,,,,,,, 
39987301,991,1,2,3,,,,,,,,,,,,, 
40020634,992,1,2,3,,,,,,,,,,,,, 
40053967,993,1,2,3,,,,,,,,,,,,, 
40087300,994,1,2,3,,,,,,,,,,,,, 
40120633,995,1,2,3,,,,,,,,,,,,, 
40153966,996,1,2,3,,,,,,,,,,,,, 
40198220,997,1,2,3,,,,,,,,,,,,, 
40231553,998,1,2,3,,,,,,,,,,,,, 
40264886,999,1,2,3,,,,,,,,,,,,, 
40298219,1000,1,2,3,,,,,,,,,,,,, 
40331552,1001,1,2,3,,,,,,,,,,,,, 
40364885,1002,1,2,3,,,,,,,,,,,,, 
40387997,1003,1,2,3,,,,,,,,,,,,, 
40421330,1004,1,2,3,,,,,,,,,,,,, 
40454663,1005,1,2,3,,,,,,,,,,,,, 
40487996,1006,1,2,3,,,,,,,,,,,,, 
40521329,1007,1,2,3,,,,,,,,,,,,, 
40554662,1008,1,2,3,,,,,,,,,,,,, 
40587802,1009,1,2,3,,,,,,,,,,,,, 
40621135,1010,1,2,3,,,,,,,,,,,,, 
40654468,1011,1,2,3,,,,,,,,,,,,, 
40687801,1012,1,2,3,,,,,,,,,,,,, 
40721134,1013,1,2,3,,,,,,,,,,,,, 
40754467,1014,1,2,3,,,,,,,,,,,,, 
40788415,1015,1,2,3,,,,,,,,,,,,, 
40821748,1016,1,2,3,,,,,,,,,,,,, 
40855081,1017,1,2,3,,,,,,,,,,,,, 
40888414,1018,1,2,3,,,,,,,,,,,,, 
40921747,1019,1,2,3,,,,,,,,,,,,, 
40955080,1020,1,2,3,,,,,,,,,,,,, 
40988166,1021,1,2,3,,,,,,,,,,,,, 
41021499,1022,1,2,3,,,,,,,,,,,,, 
41054832,1023,1,2,3,,,,,,,,,,,,, 
41088165,1024,1,2,3,,,,,,,,,,,,, 
41121498,1025,1,2,3,,,,,,,,,,,,, 
41154831,1026,1,2,3,,,,,,,,,,,,, 
41187977,1027,1,2,3,,,,,,,,,,,,, 
41221310,1028,1,2,3,,,,,,,,,,,,, 
41254643,1029,1,2,3,,,,,,,,,,,,, 
41287976,1030,1,2,3,,,,,,,,,,,,, 
41321309,1031,1,2,3,,,,,,,,,,,,, 
41354642,1032,1,2,3,,,,,,,,,,,,, 
41396712,1033,1,2,3,,,,,,,,,,,,, 
41430045,1034,1,2,3,,,,,,,,,,,,, 
41463378,1035,1,2,3,,,,,,,,,,,,, 
41496711,1036,1,2,3,,,,,,,,,,,,, 
41530044,1037,1,2,3,,,,,,,,,,,,, 
41563377,1038,1,2,3,,,,,,,,,,,,, 
41586451,1039,1,2,3,,,,,,,,,,,,, 
41619784,1040,1,2,3,,,,,,,,,,,,, 
41653117,1041,1,2,3,,,,,,,,,,,,, 
41686450,1042,1,2,3,,,,,,,,,,,,, 
41719783,1043,1,2,3,,,,,,,,,,,,, 
41753116,1044,1,2,3,,,,,,,,,,,,, 
41788288,1045,1,2,3,,,,,,,,,,,,, 
41821621,1046,1,2,3,,,,,,,,,,,,, 
41854954,1047,1,2,3,,,,,,,,,,,,, 
41888287,1048,1,2,3,,,,,,,,,,,,, 
41921620,1049,1,2,3,,,,,,,,,,,,, 
41954953,1050,1,2,3,,,,,,,,,,,,, 
41985116,1051,1,2,3,,,,,,,,,,,,, 
42018449,1052,1,2,3,,,,,,,,,,,,, 
42051782,1053,1,2,3,,,,,,,,,,,,, 
42085115,1054,1,2,3,,,,,,,,,,,,, 
42118448,1055,1,2,3,,,,,,,,,,,,, 
42151781,1056,1,2,3,,,,,,,,,,,,, 
42188979,1057,1,2,3,,,,,,,,,,,,, 
42222312,1058,1,2,3,,,,,,,,,,,,, 
42255645,1059,1,2,3,,,,,,,,,,,,, 
42288978,1060,1,2,3,,,,,,,,,,,,, 
42322311,1061,1,2,3,,,,,,,,,,,,, 
42355644,1062,1,2,3,,,,,,,,,,,,, 
42390640,1063,1,2,3,,,,,,,,,,,,, 
42423973,1064,1,2,3,,,,,,,,,,,,, 
42457306,1065,1,2,3,,,,,,,,,,,,, 
42490639,1066,1,2,3,,,,,,,,,,,,, 
42523972,1067,1,2,3,,,,,,,,,,,,, 
42557305,1068,1,2,3,,,,,,,,,,,,, 
42595598,1069,1,2,3,,,,,,,,,,,,, 
